Date,ds_year,month,Source,Station,Region,SubRegion,ds_year_type,Season,samples_in_month,chlaAvg,chlaAvg_log10
1992-01-14T08:00:00Z,1992,1,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,3.24,0.5105450102066121
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,2,Confluence,Confluence,Critical,Winter,1,1,0
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,3,Confluence,Confluence,Critical,Winter,1,1,0
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Winter,1,1.1,0.04139268515822508
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.1,0.04139268515822508
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.1,0.04139268515822508
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,1,0
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.1,0.04139268515822508
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.1,0.04139268515822508
1992-01-07T08:00:00Z,1992,1,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.1,0.04139268515822508
1992-02-26T08:00:00Z,1992,2,EMP,C3,North Delta,Middle Sacramento River,Critical,Winter,1,1.93,0.28555730900777376
1992-02-26T08:00:00Z,1992,2,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Winter,1,11.42,1.0576661039098292
1992-02-25T08:00:00Z,1992,2,EMP,C9,South-Central Delta,Victoria Canal,Critical,Winter,1,1.33,0.12385164096708581
1992-02-28T08:00:00Z,1992,2,EMP,D10,Confluence,Confluence,Critical,Winter,1,0.46,-0.3372421683184259
1992-02-28T08:00:00Z,1992,2,EMP,D11,Confluence,Lower Sacramento River,Critical,Winter,1,0.63,-0.2006594505464183
1992-02-28T08:00:00Z,1992,2,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,0.85,-0.07058107428570728
1992-02-28T08:00:00Z,1992,2,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Winter,1,1.17,0.06818586174616162
1992-02-28T08:00:00Z,1992,2,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,0.99,-0.004364805402450088
1992-02-27T08:00:00Z,1992,2,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,0.56,-0.25181197299379954
1992-02-27T08:00:00Z,1992,2,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,0.26,-0.585026652029182
1992-02-27T08:00:00Z,1992,2,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,0.76,-0.11918640771920865
1992-02-27T08:00:00Z,1992,2,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.2,0.07918124604762482
1992-02-27T08:00:00Z,1992,2,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,0.4,-0.3979400086720376
1992-02-26T08:00:00Z,1992,2,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,0.63,-0.2006594505464183
1992-02-27T08:00:00Z,1992,2,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,1.13,0.05307844348341968
1992-02-28T08:00:00Z,1992,2,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,0.93,-0.03151705144606486
1992-02-27T08:00:00Z,1992,2,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,0.6,-0.2218487496163564
1992-02-28T08:00:00Z,1992,2,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,0.42,-0.37675070960209955
1992-02-27T08:00:00Z,1992,2,EMP,D9,Suisun Bay,Honker Bay,Critical,Winter,1,0.8,-0.09691001300805639
1992-02-26T08:00:00Z,1992,2,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Winter,1,1.42,0.15228834438305647
1992-02-26T08:00:00Z,1992,2,EMP,P10A,South-Central Delta,Middle River,Critical,Winter,1,0.69,-0.16115090926274472
1992-02-26T08:00:00Z,1992,2,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,0.99,-0.004364805402450088
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,2,Confluence,Confluence,Critical,Winter,1,1.1,0.04139268515822508
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,2,Confluence,Confluence,Critical,Winter,1,2,0.3010299956639812
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,3,Confluence,Confluence,Critical,Winter,1,1.1,0.04139268515822508
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,3,Confluence,Confluence,Critical,Winter,1,2.1,0.3222192947339193
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Winter,1,1.2,0.07918124604762482
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Winter,1,1.9,0.2787536009528289
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.1,0.04139268515822508
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.9,0.2787536009528289
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.2,0.07918124604762482
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,1.6,0.2041199826559248
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,1.1,0.04139268515822508
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Winter,1,2.1,0.3222192947339193
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.4,0.146128035678238
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,2,0.3010299956639812
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.1,0.04139268515822508
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,2,0.3010299956639812
1992-02-05T08:00:00Z,1992,2,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.2,0.07918124604762482
1992-02-19T08:00:00Z,1992,2,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.6,0.2041199826559248
1992-03-11T08:00:00Z,1992,3,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,1.45,0.16136800223497488
1992-03-25T08:00:00Z,1992,3,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,1.53,0.1846914308175988
1992-03-11T08:00:00Z,1992,3,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,18.48,1.266701966884088
1992-03-25T08:00:00Z,1992,3,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,30.13,1.478999131673357
1992-03-12T08:00:00Z,1992,3,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,1.73,0.2380461031287954
1992-03-23T08:00:00Z,1992,3,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,2.24,0.35024801833416286
1992-03-13T08:00:00Z,1992,3,EMP,D10,Confluence,Confluence,Critical,Spring,1,1.45,0.16136800223497488
1992-03-27T08:00:00Z,1992,3,EMP,D10,Confluence,Confluence,Critical,Spring,1,0.73,-0.1366771398795441
1992-03-13T08:00:00Z,1992,3,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,0.79,-0.10237290870955855
1992-03-27T08:00:00Z,1992,3,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,0.83,-0.08092190762392612
1992-03-13T08:00:00Z,1992,3,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,1.4,0.146128035678238
1992-03-27T08:00:00Z,1992,3,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,1.2,0.07918124604762482
1992-03-13T08:00:00Z,1992,3,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,1.73,0.2380461031287954
1992-03-27T08:00:00Z,1992,3,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,1.98,0.2966651902615311
1992-03-13T08:00:00Z,1992,3,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,2.35,0.37106786227173627
1992-03-27T08:00:00Z,1992,3,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,1.51,0.17897694729316943
1992-03-12T08:00:00Z,1992,3,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,1.61,0.20682587603184974
1992-03-26T08:00:00Z,1992,3,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,0.96,-0.017728766960431602
1992-03-12T08:00:00Z,1992,3,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,1.4,0.146128035678238
1992-03-26T08:00:00Z,1992,3,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,1.36,0.13353890837021754
1992-03-12T08:00:00Z,1992,3,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.42,0.15228834438305647
1992-03-26T08:00:00Z,1992,3,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.11,0.045322978786657475
1992-03-12T08:00:00Z,1992,3,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,0.46,-0.3372421683184259
1992-03-26T08:00:00Z,1992,3,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.02,0.00860017176191757
1992-03-12T08:00:00Z,1992,3,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,0.08,-1.0969100130080565
1992-03-26T08:00:00Z,1992,3,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,1.07,0.029383777685209667
1992-03-11T08:00:00Z,1992,3,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,1.1,0.04139268515822508
1992-03-25T08:00:00Z,1992,3,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,2.05,0.31175386105575426
1992-03-12T08:00:00Z,1992,3,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.05,0.021189299069938092
1992-03-26T08:00:00Z,1992,3,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,0.94,-0.026872146400301365
1992-03-13T08:00:00Z,1992,3,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,23.47,1.3705130895985926
1992-03-27T08:00:00Z,1992,3,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.02,0.00860017176191757
1992-03-12T08:00:00Z,1992,3,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,0.32,-0.494850021680094
1992-03-26T08:00:00Z,1992,3,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,0.73,-0.1366771398795441
1992-03-13T08:00:00Z,1992,3,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,0.8,-0.09691001300805639
1992-03-27T08:00:00Z,1992,3,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,0.73,-0.1366771398795441
1992-03-12T08:00:00Z,1992,3,EMP,D9,Suisun Bay,Honker Bay,Critical,Spring,1,0.96,-0.017728766960431602
1992-03-26T08:00:00Z,1992,3,EMP,D9,Suisun Bay,Honker Bay,Critical,Spring,1,0.49,-0.3098039199714864
1992-03-11T08:00:00Z,1992,3,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Spring,1,3.03,0.48144262850230496
1992-03-25T08:00:00Z,1992,3,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Spring,1,2.56,0.4082399653118496
1992-03-11T08:00:00Z,1992,3,EMP,MD7A,South-Central Delta,Lower Mokelumne River,Critical,Spring,1,0.2,-0.6989700043360187
1992-03-25T08:00:00Z,1992,3,EMP,MD7A,South-Central Delta,Lower Mokelumne River,Critical,Spring,1,0.28,-0.5528419686577808
1992-03-11T08:00:00Z,1992,3,EMP,P10A,South-Central Delta,Middle River,Critical,Spring,1,1.56,0.1931245983544616
1992-03-25T08:00:00Z,1992,3,EMP,P10A,South-Central Delta,Middle River,Critical,Spring,1,2.13,0.3283796034387377
1992-03-11T08:00:00Z,1992,3,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,3.04,0.48287358360875376
1992-03-25T08:00:00Z,1992,3,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,4.65,0.667452952889954
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,2,Confluence,Confluence,Critical,Spring,1,1.4,0.146128035678238
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,3,Confluence,Confluence,Critical,Spring,1,1.4,0.146128035678238
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Spring,1,1.4,0.146128035678238
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.3,0.11394335230683679
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.4,0.146128035678238
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Spring,1,1.2,0.07918124604762482
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,0.7,-0.1549019599857432
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,0.7,-0.1549019599857432
1992-03-04T08:00:00Z,1992,3,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.8,0.25527250510330607
1992-04-07T07:00:00Z,1992,4,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,1.2,0.07918124604762482
1992-04-22T07:00:00Z,1992,4,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,0.85,-0.07058107428570728
1992-04-07T07:00:00Z,1992,4,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,44.26,1.646011409591239
1992-04-22T07:00:00Z,1992,4,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,60.39,1.780965029608317
1992-04-08T07:00:00Z,1992,4,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,33.56,1.5258219521566627
1992-04-23T07:00:00Z,1992,4,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,7.49,0.8744818176994665
1992-04-10T07:00:00Z,1992,4,EMP,D10,Confluence,Confluence,Critical,Spring,1,1.1,0.04139268515822508
1992-04-24T07:00:00Z,1992,4,EMP,D10,Confluence,Confluence,Critical,Spring,1,3.03,0.48144262850230496
1992-04-10T07:00:00Z,1992,4,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,1.78,0.250420002308894
1992-04-24T07:00:00Z,1992,4,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,6.92,0.8401060944567578
1992-04-10T07:00:00Z,1992,4,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,2.84,0.45331834004703764
1992-04-24T07:00:00Z,1992,4,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,8.49,0.9289076902439527
1992-04-10T07:00:00Z,1992,4,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,3.33,0.5224442335063199
1992-04-24T07:00:00Z,1992,4,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,9.17,0.9623693356700211
1992-04-10T07:00:00Z,1992,4,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,3.21,0.5065050324048721
1992-04-24T07:00:00Z,1992,4,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,16.21,1.209783014848515
1992-04-09T07:00:00Z,1992,4,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,2.64,0.42160392686983106
1992-04-23T07:00:00Z,1992,4,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,12.47,1.0958664534785427
1992-04-09T07:00:00Z,1992,4,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,2.61,0.41664050733828095
1992-04-23T07:00:00Z,1992,4,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,6.02,0.7795964912578245
1992-04-09T07:00:00Z,1992,4,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.82,0.2600713879850748
1992-04-23T07:00:00Z,1992,4,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,4.99,0.69810054562339
1992-04-09T07:00:00Z,1992,4,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,2.01,0.30319605742048883
1992-04-23T07:00:00Z,1992,4,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.65,0.21748394421390627
1992-04-09T07:00:00Z,1992,4,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,2.7,0.43136376415898736
1992-04-23T07:00:00Z,1992,4,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,2.99,0.4756711883244297
1992-04-07T07:00:00Z,1992,4,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,3.04,0.48287358360875376
1992-04-22T07:00:00Z,1992,4,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,8.12,0.9095560292411753
1992-04-09T07:00:00Z,1992,4,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.25,0.09691001300805642
1992-04-23T07:00:00Z,1992,4,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,2.38,0.37657695705651195
1992-04-10T07:00:00Z,1992,4,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,3.78,0.5774917998372253
1992-04-24T07:00:00Z,1992,4,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,5.91,0.7715874808812554
1992-04-09T07:00:00Z,1992,4,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,0.63,-0.2006594505464183
1992-04-23T07:00:00Z,1992,4,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Spring,1,0.88,-0.05551732784983137
1992-04-10T07:00:00Z,1992,4,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,0.71,-0.14874165128092473
1992-04-24T07:00:00Z,1992,4,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,0.83,-0.08092190762392612
1992-04-09T07:00:00Z,1992,4,EMP,D9,Suisun Bay,Honker Bay,Critical,Spring,1,1.03,0.012837224705172217
1992-04-23T07:00:00Z,1992,4,EMP,D9,Suisun Bay,Honker Bay,Critical,Spring,1,1.84,0.2648178230095365
1992-04-07T07:00:00Z,1992,4,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Spring,1,5.19,0.7151673578484579
1992-04-22T07:00:00Z,1992,4,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Spring,1,5.16,0.7126497016272114
1992-04-07T07:00:00Z,1992,4,EMP,MD7A,South-Central Delta,Lower Mokelumne River,Critical,Spring,1,0.77,-0.11350927482751812
1992-04-22T07:00:00Z,1992,4,EMP,MD7A,South-Central Delta,Lower Mokelumne River,Critical,Spring,1,2.62,0.41830129131974547
1992-04-07T07:00:00Z,1992,4,EMP,P10A,South-Central Delta,Middle River,Critical,Spring,1,3.91,0.5921767573958668
1992-04-22T07:00:00Z,1992,4,EMP,P10A,South-Central Delta,Middle River,Critical,Spring,1,4.42,0.6454222693490919
1992-04-07T07:00:00Z,1992,4,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,3.69,0.5670263661590603
1992-04-22T07:00:00Z,1992,4,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Spring,1,5.37,0.7299742856995556
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,2,Confluence,Confluence,Critical,Spring,1,2.6,0.414973347970818
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,3,Confluence,Confluence,Critical,Spring,1,2,0.3010299956639812
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Spring,1,1.8,0.25527250510330607
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.8,0.25527250510330607
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Spring,1,1.7,0.2304489213782739
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,649,Confluence,Lower Sacramento River,Critical,Spring,1,1.5,0.17609125905568124
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,653,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.1,0.04139268515822508
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.2,0.07918124604762482
1992-04-07T07:00:00Z,1992,4,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Spring,1,1.9,0.2787536009528289
1992-05-07T07:00:00Z,1992,5,EMP,C3,North Delta,Middle Sacramento River,Critical,Spring,1,1.42,0.15228834438305647
1992-05-07T07:00:00Z,1992,5,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,38.89,1.5898379431474599
1992-05-22T07:00:00Z,1992,5,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Spring,1,149.13,2.1735650178586616
1992-05-08T07:00:00Z,1992,5,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,37.56,1.5747255835940734
1992-05-26T07:00:00Z,1992,5,EMP,C9,South-Central Delta,Victoria Canal,Critical,Spring,1,2.56,0.4082399653118496
1992-05-12T07:00:00Z,1992,5,EMP,D10,Confluence,Confluence,Critical,Spring,1,1.47,0.1673173347481761
1992-05-27T07:00:00Z,1992,5,EMP,D10,Confluence,Confluence,Critical,Spring,1,2.27,0.35602585719312274
1992-05-12T07:00:00Z,1992,5,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,18.53,1.2678754193188977
1992-05-27T07:00:00Z,1992,5,EMP,D11,Confluence,Lower Sacramento River,Critical,Spring,1,1.57,0.19589965240923377
1992-05-12T07:00:00Z,1992,5,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,2.53,0.40312052117581787
1992-05-27T07:00:00Z,1992,5,EMP,D12,Confluence,Lower San Joaquin River,Critical,Spring,1,2.16,0.3344537511509309
1992-05-12T07:00:00Z,1992,5,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,15.58,1.1925674533365456
1992-05-27T07:00:00Z,1992,5,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Spring,1,3.13,0.49554433754644844
1992-05-12T07:00:00Z,1992,5,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,18.74,1.2727695865517594
1992-05-27T07:00:00Z,1992,5,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,5.6,0.7481880270062004
1992-05-11T07:00:00Z,1992,5,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,25.67,1.4094258686714434
1992-05-26T07:00:00Z,1992,5,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Spring,1,12.49,1.0965624383741355
1992-05-26T07:00:00Z,1992,5,EMP,D19,South-Central Delta,Franks Tract,Critical,Spring,1,6.41,0.8068580295188175
1992-05-11T07:00:00Z,1992,5,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,1.95,0.290034611362518
1992-05-26T07:00:00Z,1992,5,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,3.37,0.5276299008713387
1992-05-11T07:00:00Z,1992,5,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,8.2,0.9138138523837167
1992-05-26T07:00:00Z,1992,5,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Spring,1,4.26,0.6294095991027189
1992-05-11T07:00:00Z,1992,5,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,67.38,1.8285310066451015
1992-05-26T07:00:00Z,1992,5,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Spring,1,15.84,1.1997551772534747
1992-05-08T07:00:00Z,1992,5,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,1.96,0.292256071356476
1992-05-22T07:00:00Z,1992,5,EMP,D28A,South-Central Delta,Old River,Critical,Spring,1,19.56,1.2913688504515826
1992-05-11T07:00:00Z,1992,5,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.57,0.19589965240923377
1992-05-26T07:00:00Z,1992,5,EMP,D4,Confluence,Lower Sacramento River,Critical,Spring,1,1.57,0.19589965240923377
1992-05-12T07:00:00Z,1992,5,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,2.62,0.41830129131974547
1992-05-27T07:00:00Z,1992,5,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Spring,1,3.15,0.4983105537896005
