"","AlgaeBloomReportID","UpdatedOn","CreatedOn","RegionalBoardID","CountyID","Latitude","Longitude","ObservationDate","HasPostedSigns","HasContactWithWater","WaterBodyType","WaterBodyName","WaterBodyManager","RecLandManager","IsIncidentResoloved","IncidentInformation","TypeofSign","OfficialWaterBodyName","BloomLastVerifiedOn","BloomDeterminedBy","ApprovedforPost","UpdatedOn_Date","TypeofSign_new","days_ago_label"
"688",2355,2020-08-14 06:35:03,2020-08-07 15:00:32,8,36,33.927,-117.648,2020-08-04,"No","Yes",NA,"Prado Dog Park, Navdha Pond, NE Corner",NA,NA,"No","08/12/2020-Santa Ana Regional Board staff sampled on August 4th . Navdha results did  not indicate a bloom but visual observations early on indicated a bloom was present. Therefore, due to the visual indicators of scum and because staff  did not get to all of the ponds we recommend a parkwide Caution Advisory.","caution","Prado Dog Park, Navdha Pond, NE Corner",2020-08-04,"Both",TRUE,2020-08-14,"Last verified >90 days ago","Older than 90 days"
"689",2356,2020-08-14 06:34:03,2020-08-07 15:09:03,8,36,33.964,-117.649,2020-08-04,"No","Yes",NA,"Prado Dog Park,Long Pond, North",NA,NA,"No","08/12/2020- 08/12/2020- Santa Ana Regional Board staff sampled on August 4th. Microcystins were found in both T pond and Long Pond. Long Pond also contained saxitoxin. Therefore, due to the visual indicators of scum, the concentrations of toxins, and because staff did not get to all of the ponds we recommend a parkwide Caution Advisory.","caution","Prado Dog Park,Long Pond, North",2020-08-04,"Both",TRUE,2020-08-14,"Last verified >90 days ago","Older than 90 days"
"690",2360,2020-08-14 06:43:59,2020-08-10 18:10:47,6,2,38.73423,-119.79369,2020-08-05,"No","No","Lake","Summit Lake",NA,NA,"No","8/5/20- Samples were taken at Summit Lake on 8/5/20  and the results indicated Microscopy identification of low amounts of Dolichospermum. qPCR  indicated gene copies associated with Saxitoxin producing cyanobacteria, but analysis for the other toxins (Anatoxin-a, Microcystins, and Cylindrospermopsin) were all non-detect. ELISA indicated a Saxitoxin measurment at 0.04 ug/L, slightly above the quantitation limit of 0.02 ug/L. (There is no trigger level for Human and Animal Health developed for saxitoxin). Since visual indicators of the lake were clear signs were not posted.","none","Summit Lake",2020-08-05,"Both",TRUE,2020-08-14,"Last verified >90 days ago","Older than 90 days"
"691",2361,2020-10-30 10:53:03,2020-08-13 11:56:38,3,44,36.95107,-121.76791,2020-08-13,"Yes","Yes",NA,"Pinto Lake Boat Launch (PLS5)","City of Watsonville, 831-768-3170","City of Watsonville, 831-768-3170","No","NO Swimming: Pinto Lake has a permanent No Swimming advisory due to variable cyanotoxin levels and historic blooms. Recent monitoring results are described below, swimming is not allowed, even if there is no active bloom
_________________________________________________________

10/27/2020: Abraxis microcystin strip test kits detected <1 ug/L of microcystin.

10/22/2020: Samples from 10/20 using Abraxis microcystin strip test kits found microcystin values <1 ppb. 

Update: On 8/20/2020 water sample was collected at the boat dock for lab analysis. Visible bloom was observed. 

8/14/2020: Samples collected 8/13 Abraxis Algal Toxin (Microcystins) Test Strip Kit - Recreational water, PN 520022; Result:  <1 ppb        Microscope observation; Result: No microcystis cyanobacteria visible","see incident details","Pinto Lake, at Boat Launch",2020-10-27,"Both",TRUE,2020-10-30,"Last verified >90 days ago","Older than 90 days"
"692",2362,2020-09-01 17:00:42,2020-08-13 12:12:00,5,22,37.6062,-119.96591,2020-08-06,"No","Yes",NA,"Merced River at Briceburg",NA,NA,"No","Update: Water Board staff conducted a field visit at the site and collected a water sample where they observed algae. Lab results indicate that the bloom consists of algae and no cyanobacteria were present. Advisory recommendation removed, however, the people and dogs should avoid contact with algae material. 

On  8/13/2020 report submitted observing algae bloom in river near Biceburg's Merced River Recreation Area. The Regional Water Board is coordinating an investigation to confirm the type of bloom.","none","Merced River, at Briceburg",2020-08-24,"Both",TRUE,2020-09-01,"Last verified >90 days ago","Older than 90 days"
"693",2363,2020-10-19 11:47:50,2020-08-13 20:27:12,1,8,41.53638,-124.07563,2020-07-10,"No","No","River","Klamath River at South Slough RM 0.1",NA,"Yurok Tribe","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.","caution","Klamath River at South Slough RM 0.1",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"694",2364,2020-10-19 11:45:22,2020-08-13 20:35:22,1,12,41.18575,-123.70852,2020-07-10,"No","No","River","Klamath River at Weitchpec RM 43.5",NA,"Yurok Tribe","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.
8/28/2020 - Lab results report a level of 0.11 ug/L of anatoxin-a in the water samples taken from below the Weitchpec Offices. As a precautionary measure to protect public health, THE KLAMATH RIVER FROM WEITCHPEC TO THE GLEN IS POSTED AT LEVEL 2, WARNING FLYERS DUE TO ANATOXIN-A.","danger","Klamath River at Weitchpec RM 43.5",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"695",2365,2020-10-19 11:44:32,2020-08-13 20:37:18,1,12,41.22662,-123.77241,2020-07-10,"No","No","River","Klamath River below Trinity River RM 38.5",NA,"Yurok","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.
8/28/2020 - Lab results report a level of 0.11 ug/L of anatoxin-a in the water samples taken from below the Weitchpec Offices. As a precautionary measure to protect public health, THE KLAMATH RIVER FROM WEITCHPEC TO THE GLEN IS POSTED AT LEVEL 2, WARNING FLYERS DUE TO ANATOXIN-A.","danger","Klamath River below Trinity River RM 38.5",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"696",2366,2020-10-19 11:47:27,2020-08-13 20:39:06,1,8,41.54531,-124.07296,2020-07-10,"No","No","River","Klamath River Estuary RM 0.5",NA,"Yurok","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.","caution","Klamath River Estuary RM 0.5",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"697",2367,2020-10-19 11:43:12,2020-08-13 20:40:10,1,12,41.185442,-123.70996,2020-07-10,"No","No","River","Trinity River near Mouth",NA,"Yurok","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.","caution","Trinity River near Mouth",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"698",2368,2020-10-19 11:46:58,2020-08-13 20:41:36,1,8,41.50949,-123.98129,2020-07-10,"No","No","River","Klamath River near Klamath RM 6.0",NA,"Yurok","No","Klamath Basin Monitoring Program conducts routine monitoring of the Klamath Basin for cyanobacteria and cyanotoxins but due to Covid-19 restrictions, some monitoring activities may be different this year. In the Basin cyanobacteria blooms typically occur between June and October. When water testing indicates that reservoir and river conditions exceed public health recommendations for cyanotoxins the area is posted with a health advisory sign.
8/28/2020 - Lab results report a level of 0.11 ug/L of anatoxin-a in the water samples taken from below the Weitchpec Offices. As a precautionary measure to protect public health, THE KLAMATH RIVER FROM WEITCHPEC TO THE GLEN IS POSTED AT LEVEL 2, WARNING FLYERS DUE TO ANATOXIN-A.","warning","Klamath River near Klamath RM 6.0",2020-10-19,"Yes",TRUE,2020-10-19,"Last verified >90 days ago","Older than 90 days"
"699",2369,2020-08-14 15:29:11,2020-08-14 12:20:49,8,36,34.24641,-116.94152,2020-08-05,"No","Yes",NA,"Big Bear lake - Metcalf Bay",NA,NA,"No","08/14/20: On August 5, 2020 Samples were taken by Waterboard Staff at Ski Beach Park, Metcalf Bay,  and North Shore Drive. Results show Microcystis bloom was present but cyanotoxins were not observed. Visual indicators of cyanobacteria are present at all locations. The sampling results and visual observations made during the sampling event indicate that Caution signs be posted.","caution","Big Bear lake - Metcalf Bay",2020-08-05,"BOTH",TRUE,2020-08-14,"Last verified >90 days ago","Older than 90 days"
"700",2370,2020-08-14 14:24:16,2020-08-14 12:37:34,8,36,34.2482,-116.90466,2020-08-05,"No","Yes",NA,"Big Bear Lake - Ski Beach Park",NA,NA,"No","08/14/20: On August 8, 2020 Samples were taken by Waterboard Staff at Ski Beach Park, Metcalf Bay,  and North Shore Drive. Results show Microcystis bloom was present but cyanotoxins were not observed. Visual indicators of cyanobacteria are present at all locations. The sampling results and visual observations made during the sampling event indicate that Caution signs be posted.","caution","Big Bear Lake - Ski Beach Park",2020-08-08,"Both",TRUE,2020-08-14,"Last verified >90 days ago","Older than 90 days"
"701",2371,2020-09-02 15:20:41,2020-08-17 11:22:31,5,45,41.028612,-121.66292,2020-08-11,"Yes","Yes",NA,"Lake Britton","Pacific Gas and Electric",NA,"No","Update: Lake-wide caution advisory is posted due to the lake-wide HAB. PGE partner organization revisted the lake and collected water and scum samples near the boat launch and State Park Marina on 8/25/2020. Water testing results are pending. 

Bloom report submitted with photos observing HAB at boat docks on western end of lake including scum accumulation. Similar conditions were observed along shorelines while boating.
Water manager confirmed on 8/17 that a bloom is occurring lake-wide. Multiple recreation sites were sampled along the shoreline and Abraxis test strips detected anatoxin-a. All recreation sites have been posted with caution signs.","caution","Lake Britton",2020-08-25,"Both",TRUE,2020-09-02,"Last verified >90 days ago","Older than 90 days"
"702",2372,2020-09-03 13:45:40,2020-08-17 11:44:17,3,40,35.265951,-120.6873,2020-08-14,"Yes","Yes",NA,"Laguna Lake",NA,"City of San Luis Obispo","No","9/3/20: Lab results detected low concentration of microcystins, microscopy results are pending.

Update: Water Board staff collected water samples at lake on 8/31 for lab analysis. 

Water manager of the lake posted caution advisory signs around the lake.","caution","Laguna Lake",2020-08-31,"Both",TRUE,2020-09-03,"Last verified >90 days ago","Older than 90 days"
"703",2373,2020-11-17 16:24:34,2020-08-17 11:56:38,3,40,35.328043,-120.47969,2020-07-23,"Yes","Yes",NA,"Santa Margarita Lake (Salinas Reservoir)",NA,"City of San Luis Obispo","No","11/17/20: Water monitoring conducted by County of San Luis Obispo detected moderate abundance of cyanobacteria. Recommendation of caution advisory continues. 

10/16/20: Water monitoring conducted by Water Boards staff. Water testing detected low levels of microcystins. Recommendation to post caution advisory continues. 

On 8/12/2020 the Parks  Dept. posted caution advisory signs around the lake to inform recreators of a confirmed cyanobacteria bloom. The City routinely monitors the lake and results confirmed the bloom, no microcystins were detected.","caution","Santa Margarita Lake (Salinas Reservoir)",2020-11-03,"Both",TRUE,2020-11-17,"Last verified >90 days ago","Older than 90 days"
