"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"5703","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,303.48
"5704","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",1,303.48
"5705","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",3,910.43
"5706","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Gymnodinium sp.","Gymnodinium",NA,"Dinoflagellate",1,303.48
"5707","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Microcystis sp.","Microcystis",NA,"Cyanobacterium",4,1213.91
"5708","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"cf. Navicula sp.","Navicula",NA,"Pennate Diatom",2,606.96
"5709","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",478,145062.61
"5710","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Chroococcus sp.","Chroococcus",NA,"Cyanobacterium",2,606.96
"5711","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,303.48
"5712","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Cryptomonas sp.","Cryptomonas",NA,"Cryptophyte",3,910.43
"5713","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",1,303.48
"5714","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Diploneis sp.","Diploneis",NA,"Pennate Diatom",1,303.48
"5715","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Dolichospermum sp.","Dolichospermum",NA,"Cyanobacterium",1,303.48
"5716","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",2,606.96
"5717","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Monoraphidium arcuatum","Monoraphidium",NA,"Green Alga",1,303.48
"5718","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Nitzschia incerta","Nitzschia",NA,"Pennate Diatom",1,303.48
"5719","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",3,910.43
"5720","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Plagioselmis sp.","Plagioselmis",NA,"Cryptophyte",1,303.48
"5721","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Planktothrix sp.","Planktothrix",NA,"Cyanobacterium",1,303.48
"5722","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Skeletonema cf. potamos","Skeletonema",NA,"Centric Diatom",4,1213.91
"5723","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Tabellaria sp.","Tabellaria",NA,"Pennate Diatom",1,303.48
"5724","C10A",NA,NA,2017,2017-09-11,2017-09-11 12:00:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",2,606.96
"5725","D12","Lower San Joaquin","Lower SJ",2017,2017-09-12,2017-09-12 09:20:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,505.8
"5726","D12","Lower San Joaquin","Lower SJ",2017,2017-09-12,2017-09-12 09:20:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,505.8
"5727","D12","Lower San Joaquin","Lower SJ",2017,2017-09-12,2017-09-12 09:20:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",33,16691.3
"5728","D12","Lower San Joaquin","Lower SJ",2017,2017-09-12,2017-09-12 09:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",447,226091.3
"5729","D12","Lower San Joaquin","Lower SJ",2017,2017-09-12,2017-09-12 09:20:00,"Nitzschia inconspicua","Nitzschia",NA,"Pennate Diatom",1,505.8
"5730","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Amphora sp.","Amphora",NA,"Pennate Diatom",1,216.77
"5731","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"cf. Chroococcus sp.","Chroococcus",NA,"Cyanobacterium",2,433.54
"5732","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,216.77
"5733","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",408,88442.24
"5734","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Monoraphidium contortum","Monoraphidium",NA,"Green Alga",1,216.77
"5735","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Nitzschia fruticosa","Nitzschia",NA,"Pennate Diatom",1,216.77
"5736","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,216.77
"5737","C3A","Upper Sacramento","Upper Sac",2017,2017-09-12,2017-09-12 10:15:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,216.77
"5738","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,151.74
"5739","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",6,910.43
"5740","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"cf. Microcystis sp.","Microcystis",NA,"Cyanobacterium",3,455.22
"5741","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,151.74
"5742","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",398,60392.17
"5743","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",1,151.74
"5744","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",1,151.74
"5745","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Merismopedia tenuissima","Merismopedia",NA,"Cyanobacterium",1,151.74
"5746","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,151.74
"5747","D19","Franks Tract","Franks",2017,2017-09-12,2017-09-12 10:30:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",1,151.74
"5748","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"cf. Microcystis sp.","Microcystis",NA,"Cyanobacterium",7,1062.17
"5749","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,303.48
"5750","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",2,303.48
"5751","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",44,6676.52
"5752","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",393,59633.48
"5753","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",2,303.48
"5754","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,303.48
"5755","D28A","Old and Middle river","OMR",2017,2017-09-12,2017-09-12 11:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,151.74
"5756","D16","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 08:45:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",2,505.8
"5757","D16","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 08:45:00,"cf. Stephanodiscus sp.","Stephanodiscus",NA,"Centric Diatom",1,252.9
"5758","D16","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 08:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",400,101159.42
"5759","D16","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 08:45:00,"Merismopedia tenuissima","Merismopedia",NA,"Cyanobacterium",2,505.8
"5760","D16","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 08:45:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",1,252.9
"5761","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,650.31
"5762","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,325.16
"5763","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,325.16
"5764","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",15,4877.33
"5765","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",385,125184.78
"5766","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",1,325.16
"5767","D26","Lower San Joaquin","Lower SJ",2017,2017-09-13,2017-09-13 09:45:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,650.31
"5768","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"cf. Euglena sp.","Euglena",NA,"Euglenoid",1,130.06
"5769","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,130.06
"5770","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",5,650.31
"5771","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"cf. Phormidium sp.","Phormidium",NA,"Cyanobacterium",1,130.06
"5772","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",44,5722.73
"5773","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",360,46822.36
"5774","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",16,2080.99
"5775","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Kirchneriella sp.","Kirchneriella",NA,"Green Alga",1,130.06
"5776","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Merismopedia tenuissima","Merismopedia",NA,"Cyanobacterium",2,260.12
"5777","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Monoraphidium minutum","Monoraphidium",NA,"Green Alga",1,130.06
"5778","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,260.12
"5779","MD10A","Eastern Delta","East Delta",2017,2017-09-13,2017-09-13 11:00:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",4,520.25
"5780","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",5,1083.85
"5781","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",3,650.31
"5782","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",38,8237.27
"5783","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",351,76086.34
"5784","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,216.77
"5785","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",4,867.08
"5786","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Skeletonema sp.","Skeletonema",NA,"Centric Diatom",2,433.54
"5787","P8","Southern Delta","South Delta",2017,2017-09-13,2017-09-13 12:20:00,"Tetrastrum glabrum","Tetrastrum",NA,"Green Alga",1,216.77
"5788","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",3,1138.04
"5789","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"cf. Cylindrospermopsis sp.","Cylindrospermopsis",NA,"Cyanobacterium",1,379.35
"5790","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,379.35
"5791","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",442,167671.74
"5792","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"Chroococcus sp.","Chroococcus",NA,"Cyanobacterium",1,379.35
"5793","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"Cyclotella meneghiniana","Cyclotella",NA,"Centric Diatom",1,379.35
"5794","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,379.35
"5795","D8",NA,NA,2017,2017-09-14,2017-09-14 10:55:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",1,379.35
"5796","D10",NA,NA,2017,2017-09-14,2017-09-14 12:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",417,379651.3
"5797","D10",NA,NA,2017,2017-09-14,2017-09-14 12:20:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,910.43
"5798","D6",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",406,168016.6
"5799","D7",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",547,498007.83
"5800","D7",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,910.43
"5801","NZS42",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",10,18208.7
"5802","NZS42",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",390,710139.13
"5803","NZS42",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,1820.87
"5804","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"cf. Achnanthes sp.","Achnanthes",NA,"Pennate Diatom",1,1517.39
"5805","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,1517.39
"5806","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",6,9104.35
"5807","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",28,42486.96
"5808","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",365,553847.83
"5809","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,3034.78
"5810","NZ032",NA,NA,2017,2017-09-14,2017-09-14 13:05:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",3,4552.17
"5811","D41A",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",17,10318.26
"5812","D41A",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",471,285876.52
"5813","D41A",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,606.96
"5814","D41A",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",14,8497.39
"5815","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",1,379.35
"5816","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",8,3034.78
"5817","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",17,6448.91
"5818","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",407,154394.57
"5819","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Kephyrion sp.","Kephyrion",NA,"Chrysophyte",1,379.35
"5820","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",3,1138.04
"5821","D41",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",9,3414.13
"5822","NZ325",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",2,910.43
"5823","NZ325",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"cf. Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",16,7283.48
"5824","NZ325",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",18,8193.91
"5825","NZ325",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",504,229429.57
"5826","NZ002",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"cf. Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,758.7
"5827","NZ002",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",429,325480.43
"5828","NZ004",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Cerataulina sp.","Cerataulina",NA,"Centric Diatom",1,379.35
"5829","NZ004",NA,NA,2017,2017-09-18,2017-09-18 13:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",423,160464.13
"5830","D4","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 06:50:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",4,3641.74
"5831","D4","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 06:50:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",9,8193.91
"5832","D4","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 06:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",512,466142.61
"5833","D4","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 06:50:00,"Drepanochloris nannoselene","Drepanochloris",NA,"Green Alga",2,1820.87
"5834","D4","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 06:50:00,"Nitzschia palea","Nitzschia",NA,"Pennate Diatom",1,910.43
"5835","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,325.16
"5836","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"cf. Ulnaria sp.","Ulnaria",NA,"Pennate Diatom",1,325.16
"5837","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",424,137865.84
"5838","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Hippodonta sp.","Hippodonta",NA,"Pennate Diatom",1,325.16
"5839","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,650.31
"5840","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,325.16
"5841","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Plagioselmis prolonga","Plagioselmis",NA,"Cryptophyte",1,325.16
"5842","D22","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 07:40:00,"Snowella sp.","Snowella",NA,"Cyanobacterium",1,325.16
"5843","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",425,96733.7
"5844","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",1,227.61
"5845","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,455.22
"5846","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,227.61
"5847","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",3,682.83
"5848","NZ068","Lower Sacramento","Lower Sac",2017,2017-10-09,2017-10-09 08:40:00,"Synedra cf. ulna","Synedra",NA,"Pennate Diatom",1,227.61
"5849","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,758.7
"5850","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,758.7
"5851","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",433,328515.22
"5852","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",1,758.7
"5853","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"Nitzschia cf. sigma","Nitzschia",NA,"Pennate Diatom",1,758.7
"5854","D12","Lower San Joaquin","Lower SJ",2017,2017-10-10,2017-10-10 08:15:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,1517.39
"5855","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",6,1092.52
"5856","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"cf. Microcystis sp.","Microcystis",NA,"Cyanobacterium",2,364.17
"5857","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",432,78661.57
"5858","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,182.09
"5859","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,364.17
"5860","D19","Franks Tract","Franks",2017,2017-10-10,2017-10-10 09:30:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,182.09
"5861","C3A","Upper Sacramento","Upper Sac",2017,2017-10-10,2017-10-10 09:45:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",2,303.48
"5862","C3A","Upper Sacramento","Upper Sac",2017,2017-10-10,2017-10-10 09:45:00,"cf. Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,151.74
"5863","C3A","Upper Sacramento","Upper Sac",2017,2017-10-10,2017-10-10 09:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",409,62061.3
